Tempo,RPM,Acelerador,Freio
22:18:06.414,6986,0,67
22:18:06.437,12596,78,0
22:18:06.452,11956,67,0
22:18:06.465,8324,67,0
22:18:06.481,4337,0,78
22:18:06.496,11364,67,0
22:18:06.510,12107,99,0
22:18:06.524,10654,66,0
22:18:06.540,10876,87,0
22:18:06.556,9104,58,0
22:18:06.572,12047,54,0
22:18:06.588,12969,96,0
22:18:06.603,9439,93,0
22:18:06.621,4344,0,60
22:18:06.637,8942,91,0
22:18:06.652,11493,97,0
22:18:06.669,8404,54,0
22:18:06.686,8557,82,0
22:18:06.700,8360,99,0
22:18:06.717,10920,80,0
22:18:06.732,9879,96,0
22:18:06.748,8703,58,0
22:18:06.764,10834,90,0
22:18:06.780,11856,77,0
22:18:06.796,11602,96,0
22:18:06.812,11059,90,0
22:18:06.828,8259,52,0
22:18:06.844,8567,65,0
22:18:06.860,10060,80,0
22:18:06.876,4684,0,74
22:18:06.893,9676,80,0
22:18:06.908,9210,72,0
22:18:06.925,12425,88,0
22:18:06.952,8513,54,0
22:18:06.980,10662,78,0
22:18:07.009,11964,93,0
22:18:07.035,8101,68,0
22:18:07.063,10942,82,0
22:18:07.094,10347,96,0
22:18:07.115,8445,72,0
22:18:07.128,8631,50,0
22:18:07.142,10518,77,0
22:18:07.156,11501,76,0
22:18:07.172,6449,0,89
22:18:07.189,9537,53,0
22:18:07.204,11954,50,0
22:18:07.221,12309,51,0
22:18:07.251,8471,89,0
22:18:07.281,12127,87,0
22:18:07.309,11333,95,0
22:18:07.335,9027,53,0
22:18:07.351,8298,93,0
22:18:07.367,9032,69,0
22:18:07.384,4317,0,78
22:18:07.401,11542,52,0
22:18:07.414,10603,82,0
22:18:07.430,12133,92,0
22:18:07.447,8569,50,0
22:18:07.471,8976,65,0
22:18:07.485,11690,65,0
22:18:07.497,10490,72,0
22:18:07.511,9025,93,0
22:18:07.526,9662,67,0
22:18:07.542,8550,92,0
22:18:07.558,10218,76,0
22:18:07.574,12348,76,0
22:18:07.603,10237,65,0
22:18:07.630,5860,0,65
22:18:07.657,8075,85,0
22:18:07.687,9257,100,0
22:18:07.717,9860,90,0
22:18:07.745,9698,62,0
22:18:07.774,9056,50,0
22:18:07.802,10402,77,0
22:18:07.829,10003,84,0
22:18:07.858,10239,51,0
22:18:07.888,6483,0,62
22:18:07.905,10336,63,0
22:18:07.919,10778,59,0
22:18:07.931,12452,88,0
22:18:07.944,9565,80,0
22:18:07.957,12243,89,0
22:18:07.969,9983,96,0
22:18:07.985,10952,57,0
22:18:08.002,10624,51,0
22:18:08.018,8325,58,0
22:18:08.034,12397,86,0
22:18:08.051,8306,55,0
22:18:08.079,12286,53,0
22:18:08.096,11463,84,0
22:18:08.109,11103,74,0
22:18:08.120,11348,67,0
22:18:08.131,12859,95,0
22:18:08.145,11487,58,0
22:18:08.162,6607,0,87
22:18:08.180,8459,83,0
22:18:08.209,11090,95,0
22:18:08.226,4716,0,67
22:18:08.239,11206,93,0
22:18:08.253,11890,94,0
22:18:08.266,11672,85,0
22:18:08.279,11759,53,0
22:18:08.292,11461,88,0
22:18:08.305,10569,74,0
22:18:08.322,10154,99,0
22:18:08.342,5655,0,92
22:18:08.354,8885,62,0
22:18:08.371,9311,52,0
22:18:08.385,12591,64,0
22:18:08.402,12998,83,0
22:18:08.418,11983,64,0
22:18:08.434,12986,76,0
22:18:08.450,8900,93,0
22:18:08.465,9808,51,0
22:18:08.482,9643,77,0
22:18:08.497,10094,69,0
22:18:08.513,9556,93,0
22:18:08.529,12340,78,0
22:18:08.547,10241,70,0
22:18:08.575,11519,63,0
22:18:08.597,10455,84,0
22:18:08.613,11677,50,0
22:18:08.629,10840,95,0
22:18:08.649,6318,0,98
22:18:08.679,12656,79,0
22:18:08.706,10368,64,0
22:18:08.734,8026,53,0
22:18:08.763,12062,54,0
22:18:08.792,8615,78,0
22:18:08.815,10611,66,0
22:18:08.831,10423,90,0
22:18:08.847,10263,57,0
22:18:08.863,12809,80,0
22:18:08.880,8762,72,0
22:18:08.895,12539,54,0
22:18:08.912,9028,80,0
22:18:08.927,11367,99,0
22:18:08.944,12490,53,0
22:18:08.961,12255,60,0
22:18:08.975,8407,93,0
22:18:08.992,12391,82,0
22:18:09.008,9997,58,0
22:18:09.024,9376,91,0
22:18:09.042,12714,76,0
22:18:09.057,12880,64,0
22:18:09.075,8413,93,0
22:18:09.091,9468,77,0
22:18:09.108,10030,95,0
22:18:09.122,12150,63,0
22:18:09.135,8161,78,0
22:18:09.152,9704,88,0
22:18:09.168,9879,57,0
22:18:09.196,9274,58,0
22:18:09.212,11877,53,0
22:18:09.224,8973,50,0
22:18:09.239,12494,93,0
22:18:09.251,11319,70,0
22:18:09.265,11963,85,0
22:18:09.285,11736,89,0
22:18:09.298,10248,93,0
22:18:09.312,11101,81,0
22:18:09.327,9575,75,0
22:18:09.343,9854,82,0
22:18:09.360,8887,79,0
22:18:09.376,11923,95,0
22:18:09.391,12863,95,0
22:18:09.419,12776,50,0
22:18:09.438,10239,56,0
22:18:09.450,9465,82,0
22:18:09.463,10729,81,0
22:18:09.475,10296,79,0
22:18:09.488,9883,75,0
22:18:09.504,11418,70,0
22:18:09.521,9531,55,0
22:18:09.548,10011,84,0
22:18:09.565,12968,89,0
22:18:09.575,11323,99,0
22:18:09.588,8331,73,0
22:18:09.600,8904,60,0
22:18:09.616,8437,54,0
22:18:09.631,8186,51,0
22:18:09.648,11005,81,0
22:18:09.663,12954,89,0
22:18:09.680,10344,69,0
22:18:09.696,10693,72,0
22:18:09.712,8799,81,0
22:18:09.729,5429,0,92
22:18:09.745,9484,82,0
22:18:09.761,11704,76,0
22:18:09.787,12374,82,0
22:18:09.814,9058,58,0
22:18:09.840,9861,54,0
22:18:09.867,8275,69,0
22:18:09.893,9716,91,0
22:18:09.920,10095,96,0
22:18:09.946,10717,51,0
22:18:09.975,12757,71,0
22:18:10.003,10845,74,0
22:18:10.028,8779,100,0
22:18:10.054,12895,77,0
22:18:10.081,9445,76,0
22:18:10.107,10875,77,0
22:18:10.134,12102,51,0
22:18:10.159,12386,51,0
22:18:10.186,12022,87,0
22:18:10.212,9612,73,0
22:18:10.238,11523,82,0
22:18:10.264,11008,82,0
22:18:10.291,12317,96,0
22:18:10.319,12075,77,0
22:18:10.348,4581,0,64
22:18:10.378,11645,70,0
22:18:10.406,8302,58,0
22:18:10.435,12649,99,0
22:18:10.447,12541,90,0
22:18:10.459,10617,69,0
22:18:10.471,11408,54,0
22:18:10.485,12329,86,0
22:18:10.501,10202,64,0
22:18:10.530,11414,54,0
22:18:10.559,12405,84,0
22:18:10.580,11877,66,0
22:18:10.592,11650,87,0
22:18:10.605,10946,94,0
22:18:10.622,9993,97,0
22:18:10.637,9592,81,0
22:18:10.654,10256,73,0
22:18:10.671,10530,78,0
22:18:10.689,5802,0,66
22:18:10.717,12627,78,0
22:18:10.745,11419,69,0
22:18:10.771,10311,97,0
22:18:10.798,11330,73,0
22:18:10.815,10955,88,0
22:18:10.829,12417,54,0
22:18:10.846,6164,0,79
22:18:10.861,12886,83,0
22:18:10.880,6505,0,66
22:18:10.908,12386,63,0
22:18:10.935,9554,64,0
22:18:10.956,12529,51,0
22:18:10.969,12630,72,0
22:18:10.981,11505,94,0
22:18:10.998,10336,97,0
22:18:11.014,12151,82,0
22:18:11.031,10078,51,0
22:18:11.060,10093,71,0
22:18:11.079,5366,0,95
22:18:11.094,10107,53,0
22:18:11.110,11443,70,0
22:18:11.126,12388,55,0
22:18:11.141,8736,63,0
22:18:11.158,10673,80,0
22:18:11.175,11570,95,0
22:18:11.204,10576,100,0
22:18:11.222,12912,75,0
22:18:11.234,8432,76,0
22:18:11.248,9291,94,0
22:18:11.259,9908,71,0
22:18:11.272,6116,0,90
22:18:11.286,11676,64,0
22:18:11.301,10392,62,0
22:18:11.319,8566,79,0
22:18:11.341,8184,73,0
22:18:11.357,10850,61,0
22:18:11.369,11836,52,0
22:18:11.382,11187,50,0
22:18:11.397,12735,80,0
22:18:11.414,8987,89,0
22:18:11.429,12103,55,0
22:18:11.448,9087,71,0
22:18:11.475,11178,94,0
22:18:11.509,6617,0,84
22:18:11.539,10957,53,0
22:18:11.568,9933,56,0
22:18:11.598,8481,71,0
22:18:11.626,12117,50,0
22:18:11.655,10105,64,0
22:18:11.685,8928,97,0
22:18:11.714,10706,77,0
22:18:11.743,8679,66,0
22:18:11.785,12768,64,0
22:18:11.814,8057,64,0
22:18:11.844,9235,69,0
22:18:11.873,8744,93,0
22:18:11.903,9745,73,0
22:18:11.934,6601,0,64
22:18:11.963,8794,71,0
22:18:11.998,9373,69,0
22:18:12.013,8560,88,0
22:18:12.033,8038,100,0
22:18:12.047,9188,85,0
22:18:12.061,9482,50,0
22:18:12.077,8508,82,0
22:18:12.093,9586,79,0
22:18:12.109,12579,93,0
22:18:12.125,10346,80,0
22:18:12.141,8996,63,0
22:18:12.157,11969,93,0
22:18:12.174,9912,88,0
22:18:12.191,8159,60,0
22:18:12.205,10123,80,0
22:18:12.221,9081,72,0
22:18:12.238,9795,80,0
22:18:12.267,8831,97,0
22:18:12.295,10201,92,0
22:18:12.320,13000,55,0
22:18:12.346,11715,82,0
22:18:12.374,12039,88,0
22:18:12.398,12034,85,0
22:18:12.423,8908,72,0
22:18:12.447,10822,84,0
22:18:12.471,8648,86,0
22:18:12.495,11324,67,0
22:18:12.519,10839,70,0
22:18:12.542,8066,76,0
22:18:12.566,8651,90,0
22:18:12.589,10894,94,0
22:18:12.614,8429,72,0
22:18:12.641,8971,71,0
22:18:12.666,8134,61,0
22:18:12.686,12785,88,0
22:18:12.698,12135,99,0
22:18:12.711,5467,0,69
22:18:12.723,11151,66,0
22:18:12.735,9707,91,0
22:18:12.751,11648,82,0
22:18:12.769,6060,0,90
22:18:12.803,9749,93,0
22:18:12.818,8817,96,0
22:18:12.833,12371,70,0
22:18:12.851,10535,62,0
22:18:12.878,10302,88,0
22:18:12.903,9911,53,0
22:18:12.928,9419,82,0
22:18:12.954,8054,98,0
22:18:12.979,12022,75,0
22:18:12.999,10896,78,0
22:18:13.011,10548,55,0
22:18:13.023,6034,0,90
22:18:13.036,12855,74,0
22:18:13.049,11110,86,0
22:18:13.068,6551,0,95
22:18:13.093,12497,62,0
22:18:13.109,12385,74,0
22:18:13.121,9271,75,0
22:18:13.131,8806,81,0
22:18:13.146,9160,57,0
22:18:13.164,11532,72,0
22:18:13.178,12227,68,0
22:18:13.194,12853,59,0
22:18:13.210,10746,59,0
22:18:13.226,8999,65,0
22:18:13.242,12071,84,0
22:18:13.258,10255,52,0
22:18:13.274,12768,62,0
22:18:13.290,9345,68,0
22:18:13.306,8709,81,0
22:18:13.322,8882,64,0
22:18:13.337,12055,74,0
22:18:13.355,9912,99,0
22:18:13.379,9509,95,0
22:18:13.404,12518,82,0
22:18:13.430,9618,63,0
22:18:13.454,9492,56,0
22:18:13.478,9781,66,0
22:18:13.502,10931,66,0
22:18:13.524,4633,0,71
22:18:13.540,4852,0,65
22:18:13.553,10705,98,0
22:18:13.567,10251,64,0
22:18:13.583,10479,80,0
22:18:13.599,10207,75,0
22:18:13.616,12086,62,0
22:18:13.642,12808,58,0
22:18:13.659,8889,96,0
22:18:13.671,10793,74,0
22:18:13.682,8735,96,0
22:18:13.694,8391,96,0
22:18:13.710,11647,64,0
22:18:13.727,9190,98,0
22:18:13.742,12134,57,0
22:18:13.760,9314,80,0
22:18:13.785,9836,91,0
22:18:13.809,9921,68,0
22:18:13.830,9183,79,0
22:18:13.843,12298,61,0
22:18:13.859,6310,0,94
22:18:13.888,8797,53,0
22:18:13.914,10739,51,0
22:18:13.954,11497,81,0
22:18:13.979,11618,92,0
22:18:14.001,9313,98,0
22:18:14.019,10190,88,0
22:18:14.033,11958,89,0
22:18:14.048,9367,96,0
22:18:14.064,10218,50,0
22:18:14.080,11698,100,0
22:18:14.096,10734,61,0
22:18:14.112,9032,50,0
22:18:14.128,12153,67,0
22:18:14.146,10703,84,0
22:18:14.177,9360,55,0
22:18:14.207,10061,75,0
22:18:14.228,11065,97,0
22:18:14.246,10624,83,0
22:18:14.265,12808,73,0
22:18:14.285,8112,77,0
22:18:14.304,9176,73,0
22:18:14.323,8542,58,0
22:18:14.341,11577,80,0
22:18:14.361,9006,74,0
22:18:14.378,10036,94,0
22:18:14.392,12177,50,0
22:18:14.404,10441,96,0
22:18:14.415,12254,90,0
22:18:14.431,12563,99,0
22:18:14.447,8592,50,0
22:18:14.463,8836,89,0
22:18:14.480,11074,91,0
22:18:14.503,12100,51,0
22:18:14.528,12838,64,0
22:18:14.548,9454,74,0
22:18:14.563,11446,100,0
22:18:14.581,11111,79,0
22:18:14.609,8122,53,0
22:18:14.636,8597,67,0
22:18:14.662,8983,70,0
22:18:14.687,10635,92,0
22:18:14.712,9958,50,0
22:18:14.736,9511,78,0
22:18:14.762,8815,54,0
22:18:14.787,9429,58,0
22:18:14.816,11287,96,0
22:18:14.840,8239,97,0
22:18:14.865,10676,86,0
22:18:14.892,6455,0,78
22:18:14.927,12304,91,0
22:18:14.952,12703,81,0
22:18:14.976,12606,94,0
22:18:15.001,11146,65,0
22:18:15.027,8548,87,0
22:18:15.051,12176,74,0
22:18:15.075,9114,90,0
22:18:15.099,12818,78,0
22:18:15.125,10194,57,0
22:18:15.147,10765,70,0
22:18:15.171,9776,93,0
22:18:15.193,11898,55,0
22:18:15.218,11703,95,0
22:18:15.241,11621,59,0
22:18:15.264,9751,59,0
22:18:15.291,8098,53,0
22:18:15.315,10053,58,0
22:18:15.341,9549,83,0
22:18:15.367,12517,68,0
22:18:15.392,10124,81,0
22:18:15.416,9408,54,0
22:18:15.441,10356,50,0
22:18:15.471,6992,0,88
22:18:15.498,11428,89,0
22:18:15.524,10285,76,0
22:18:15.549,10000,88,0
22:18:15.573,11891,90,0
22:18:15.598,10917,86,0
22:18:15.623,8947,54,0
22:18:15.648,11494,52,0
22:18:15.672,10611,66,0
22:18:15.699,10980,80,0
22:18:15.724,11906,92,0
22:18:15.750,12936,71,0
22:18:15.775,9877,73,0
22:18:15.802,11273,70,0
22:18:15.820,12221,83,0
22:18:15.834,11214,92,0
22:18:15.849,11406,70,0
22:18:15.865,10772,83,0
22:18:15.881,12278,63,0
22:18:15.909,5090,0,98
22:18:15.934,8155,60,0
22:18:15.949,9241,96,0
22:18:15.965,12970,83,0
22:18:15.981,10027,57,0
22:18:15.997,8033,68,0
22:18:16.013,11261,100,0
22:18:16.029,9822,100,0
22:18:16.046,10430,58,0
22:18:16.071,8187,69,0
22:18:16.097,10985,100,0
22:18:16.120,11242,61,0
22:18:16.135,10418,86,0
22:18:16.147,10192,52,0
22:18:16.160,11971,100,0
22:18:16.176,12792,66,0
22:18:16.192,12677,79,0
22:18:16.208,12064,68,0
22:18:16.223,12025,65,0
22:18:16.240,8180,68,0
22:18:16.256,12258,74,0
22:18:16.272,11221,61,0
22:18:16.289,9028,72,0
22:18:16.314,11226,52,0
22:18:16.340,11040,75,0
22:18:16.363,12017,57,0
22:18:16.377,10806,76,0
22:18:16.390,12067,72,0
22:18:16.403,11338,97,0
22:18:16.419,8854,58,0
22:18:16.435,9887,83,0
22:18:16.451,9858,57,0
22:18:16.467,8707,61,0
22:18:16.483,8390,69,0
22:18:16.499,8429,50,0
22:18:16.516,9113,77,0
22:18:16.531,10363,83,0
22:18:16.548,10208,93,0
22:18:16.563,8380,59,0
22:18:16.579,10029,88,0
22:18:16.595,11763,68,0
22:18:16.613,11811,51,0
22:18:16.638,9858,74,0
22:18:16.664,11918,77,0
22:18:16.689,10968,90,0
22:18:16.715,12889,89,0
22:18:16.740,8548,78,0
22:18:16.763,12189,94,0
22:18:16.778,11633,86,0
22:18:16.794,12615,91,0
22:18:16.811,9095,53,0
22:18:16.837,9165,99,0
22:18:16.856,12295,97,0
22:18:16.867,8320,57,0
22:18:16.879,10061,61,0
22:18:16.891,11362,92,0
22:18:16.907,10984,80,0
22:18:16.927,11100,56,0
22:18:16.941,8361,61,0
22:18:16.955,8787,86,0
22:18:16.971,12661,52,0
22:18:16.987,11274,58,0
22:18:17.003,8942,59,0
22:18:17.022,10779,58,0
22:18:17.043,8084,85,0
22:18:17.064,10386,74,0
22:18:17.084,8834,61,0
22:18:17.105,8831,98,0
22:18:17.127,10717,74,0
22:18:17.149,11260,67,0
22:18:17.169,11037,62,0
22:18:17.190,9599,86,0
22:18:17.208,10019,63,0
22:18:17.220,12020,64,0
22:18:17.229,8803,58,0
22:18:17.244,12623,91,0
22:18:17.261,8863,82,0
22:18:17.288,10775,72,0
22:18:17.313,9710,71,0
22:18:17.337,9248,82,0
22:18:17.362,11675,61,0
22:18:17.385,12903,100,0
22:18:17.399,10134,90,0
22:18:17.412,12772,67,0
22:18:17.426,8011,66,0
22:18:17.441,10427,82,0
22:18:17.458,11569,63,0
22:18:17.484,12355,99,0
22:18:17.502,10684,81,0
22:18:17.514,8906,77,0
22:18:17.527,10319,50,0
22:18:17.538,11110,91,0
22:18:17.553,8142,90,0
22:18:17.569,9580,95,0
22:18:17.585,10809,57,0
22:18:17.602,9694,57,0
22:18:17.625,9958,51,0
22:18:17.651,10742,92,0
22:18:17.667,11367,59,0
22:18:17.683,9968,66,0
22:18:17.702,10282,79,0
22:18:17.715,11082,90,0
22:18:17.731,8523,93,0
22:18:17.747,12860,96,0
22:18:17.763,9430,66,0
22:18:17.788,12819,69,0
22:18:17.807,8264,76,0
22:18:17.819,11038,60,0
22:18:17.830,8533,60,0
22:18:17.844,9943,80,0
22:18:17.863,6234,0,89
22:18:17.875,12743,52,0
22:18:17.890,8870,78,0
22:18:17.907,10264,50,0
22:18:17.923,8328,55,0
22:18:17.939,12186,70,0
22:18:17.955,8626,82,0
22:18:17.972,11236,53,0
22:18:17.999,9491,83,0
22:18:18.026,12768,67,0
22:18:18.055,13000,50,0
22:18:18.072,10368,78,0
22:18:18.086,8986,98,0
22:18:18.100,9320,95,0
22:18:18.115,12927,88,0
22:18:18.129,11152,52,0
22:18:18.143,11767,100,0
22:18:18.158,10439,51,0
22:18:18.172,6688,0,90
22:18:18.187,12451,50,0
22:18:18.206,9137,90,0
22:18:18.220,12707,64,0
22:18:18.234,8301,96,0
22:18:18.250,9787,54,0
22:18:18.266,11123,87,0
22:18:18.282,10438,62,0
22:18:18.297,12192,62,0
22:18:18.313,10177,58,0
22:18:18.331,10434,70,0
22:18:18.358,8684,60,0
22:18:18.385,10144,91,0
22:18:18.401,11462,87,0
22:18:18.417,10406,97,0
22:18:18.433,9693,89,0
22:18:18.449,8075,85,0
22:18:18.466,9146,79,0
22:18:18.495,12630,57,0
22:18:18.524,12947,98,0
22:18:18.556,4260,0,88
22:18:18.580,12842,80,0
22:18:18.595,8570,56,0
22:18:18.610,8857,75,0
22:18:18.629,9920,52,0
22:18:18.659,8262,54,0
22:18:18.688,8715,80,0
22:18:18.738,10959,59,0
22:18:18.774,4057,0,86
22:18:18.806,11989,82,0
22:18:18.835,10505,52,0
22:18:18.864,8332,78,0
22:18:18.894,10339,92,0
22:18:18.923,11442,84,0
22:18:18.949,11983,92,0
22:18:18.973,11056,88,0
22:18:18.998,8679,71,0
22:18:19.024,10113,99,0
22:18:19.050,8230,91,0
22:18:19.076,12290,98,0
22:18:19.102,8678,52,0
22:18:19.117,9842,90,0
22:18:19.133,12810,90,0
22:18:19.151,9706,58,0
22:18:19.176,11589,63,0
22:18:19.200,9066,88,0
22:18:19.220,8657,70,0
22:18:19.231,8488,88,0
22:18:19.248,8901,74,0
22:18:19.264,12445,76,0
22:18:19.280,9471,53,0
22:18:19.296,12903,79,0
22:18:19.313,8299,75,0
22:18:19.338,9056,80,0
22:18:19.361,9242,82,0
22:18:19.385,8634,86,0
22:18:19.402,10344,73,0
22:18:19.415,10462,63,0
22:18:19.426,11446,76,0
22:18:19.441,10557,96,0
22:18:19.456,9747,53,0
22:18:19.472,8395,80,0
22:18:19.489,11265,88,0
22:18:19.505,11392,69,0
22:18:19.521,10415,94,0
22:18:19.537,12804,67,0
22:18:19.562,12677,96,0
22:18:19.585,11292,85,0
22:18:19.608,9145,69,0
22:18:19.632,9416,64,0
22:18:19.657,12935,51,0
22:18:19.683,8775,94,0
22:18:19.708,9418,57,0
22:18:19.734,12863,63,0
22:18:19.758,11162,98,0
22:18:19.784,8998,51,0
22:18:19.800,8740,97,0
22:18:19.815,10608,64,0
22:18:19.830,9816,95,0
22:18:19.842,9282,89,0
22:18:19.854,9385,77,0
22:18:19.869,12844,61,0
22:18:19.886,12880,99,0
22:18:19.902,12600,85,0
22:18:19.918,8822,61,0
22:18:19.935,12081,50,0
22:18:19.962,9758,72,0
22:18:19.987,8939,84,0
22:18:20.013,8916,69,0
22:18:20.032,12632,68,0
22:18:20.043,12412,86,0
22:18:20.055,12938,94,0
22:18:20.066,8708,55,0
22:18:20.083,10146,89,0
22:18:20.098,9050,74,0
22:18:20.114,12758,67,0
22:18:20.131,10326,94,0
22:18:20.147,10312,94,0
22:18:20.173,12006,95,0
22:18:20.199,10651,82,0
22:18:20.215,12392,90,0
22:18:20.230,8798,100,0
22:18:20.246,11253,92,0
22:18:20.263,8761,51,0
22:18:20.278,12368,62,0
22:18:20.294,9120,93,0
22:18:20.311,11239,69,0
22:18:20.328,12208,71,0
22:18:20.342,9376,63,0
22:18:20.358,9313,80,0
22:18:20.374,11507,81,0
22:18:20.389,8163,61,0
22:18:20.406,9311,69,0
22:18:20.421,8063,91,0
22:18:20.438,10861,78,0
22:18:20.455,9292,84,0
22:18:20.484,11675,64,0
22:18:20.513,9201,57,0
22:18:20.541,12963,69,0
22:18:20.569,12693,93,0
22:18:20.600,12587,86,0
22:18:20.627,9237,92,0
22:18:20.656,4808,0,80
22:18:20.685,10226,73,0
22:18:20.707,9843,84,0
22:18:20.722,9329,54,0
22:18:20.734,12956,88,0
22:18:20.748,9106,100,0
22:18:20.763,9606,83,0
22:18:20.779,9266,99,0
22:18:20.795,10281,67,0
22:18:20.811,12271,61,0
22:18:20.827,9833,93,0
22:18:20.843,10947,50,0
22:18:20.860,9230,66,0
22:18:20.888,8132,92,0
22:18:20.917,10600,61,0
22:18:20.945,8534,88,0
22:18:20.973,11268,50,0
22:18:21.001,12057,56,0
22:18:21.022,8270,59,0
22:18:21.038,10734,72,0
22:18:21.054,11362,61,0
22:18:21.069,10421,94,0
22:18:21.086,10553,65,0
22:18:21.102,9049,70,0
22:18:21.118,11906,62,0
22:18:21.134,9884,52,0
22:18:21.157,8789,60,0
22:18:21.169,10697,96,0
22:18:21.182,8039,87,0
22:18:21.198,9012,81,0
22:18:21.215,9532,59,0
22:18:21.231,11071,56,0
22:18:21.247,9906,99,0
22:18:21.261,11056,77,0
22:18:21.278,9556,68,0
22:18:21.294,8449,55,0
22:18:21.310,10859,83,0
22:18:21.326,9854,74,0
22:18:21.342,9872,66,0
22:18:21.358,8846,54,0
22:18:21.374,9211,100,0
22:18:21.390,11893,58,0
22:18:21.406,12577,86,0
22:18:21.421,10606,69,0
22:18:21.437,10190,100,0
22:18:21.454,11881,63,0
22:18:21.470,10183,60,0
22:18:21.498,8008,89,0
22:18:21.526,8321,70,0
22:18:21.554,8304,96,0
22:18:21.576,12778,58,0
22:18:21.592,9091,64,0
22:18:21.608,10190,51,0
22:18:21.625,10773,81,0
22:18:21.642,10375,85,0
22:18:21.669,9097,91,0
22:18:21.695,10811,94,0
22:18:21.715,11430,62,0
22:18:21.728,11680,54,0
22:18:21.742,10331,97,0
22:18:21.777,9245,69,0
22:18:21.797,8772,100,0
22:18:21.809,11649,62,0
22:18:21.824,8719,63,0
22:18:21.840,10238,100,0
22:18:21.856,11223,82,0
22:18:21.871,12013,74,0
22:18:21.887,8609,66,0
22:18:21.904,10017,81,0
22:18:21.934,10957,83,0
22:18:21.962,10873,80,0
22:18:21.991,6226,0,78
22:18:22.007,10542,100,0
22:18:22.019,10621,66,0
22:18:22.030,11761,54,0
22:18:22.042,9748,94,0
22:18:22.058,10181,89,0
22:18:22.074,8628,61,0
22:18:22.094,12944,69,0
22:18:22.106,11766,91,0
22:18:22.121,8053,73,0
22:18:22.138,10315,96,0
22:18:22.155,10003,69,0
22:18:22.184,12389,94,0
22:18:22.212,8479,86,0
22:18:22.230,9795,60,0
22:18:22.243,10739,65,0
22:18:22.258,8629,78,0
22:18:22.274,11425,74,0
22:18:22.291,5128,0,93
22:18:22.307,12472,62,0
22:18:22.323,8352,98,0
22:18:22.338,10660,96,0
22:18:22.356,9118,88,0
22:18:22.386,8961,58,0
22:18:22.416,10026,95,0
22:18:22.445,10297,51,0
22:18:22.473,9297,90,0
22:18:22.501,12700,50,0
22:18:22.528,11751,71,0
22:18:22.556,12999,81,0
22:18:22.584,10102,74,0
22:18:22.610,8136,80,0
22:18:22.639,11356,55,0
22:18:22.668,9431,63,0
22:18:22.697,11768,97,0
22:18:22.728,9099,58,0
22:18:22.757,12215,69,0
22:18:22.788,4129,0,91
22:18:22.816,8154,79,0
22:18:22.843,8441,76,0
22:18:22.871,12448,69,0
22:18:22.899,10567,64,0
22:18:22.927,9059,73,0
22:18:22.957,12790,87,0
22:18:22.987,11846,80,0
22:18:23.014,11828,63,0
22:18:23.039,9579,99,0
22:18:23.064,11234,64,0
22:18:23.089,9003,73,0
22:18:23.115,9508,73,0
22:18:23.140,10383,78,0
22:18:23.165,12901,78,0
22:18:23.190,10910,85,0
22:18:23.216,9733,99,0
22:18:23.241,10168,79,0
22:18:23.267,9594,87,0
22:18:23.293,6697,0,76
22:18:23.328,8421,82,0
22:18:23.354,10249,88,0
22:18:23.372,12748,83,0
22:18:23.385,8378,66,0
22:18:23.396,12235,80,0
22:18:23.408,11911,80,0
22:18:23.423,9833,65,0
22:18:23.443,9770,64,0
22:18:23.454,12744,72,0
22:18:23.470,10248,71,0
22:18:23.486,9890,66,0
22:18:23.502,11071,92,0
22:18:23.518,9541,79,0
22:18:23.533,12705,83,0
22:18:23.552,9090,53,0
22:18:23.578,8798,65,0
22:18:23.602,9419,57,0
22:18:23.627,8569,63,0
22:18:23.655,12004,91,0
22:18:23.676,12084,50,0
22:18:23.690,9328,64,0
22:18:23.703,9241,69,0
22:18:23.719,10917,95,0
22:18:23.735,10513,97,0
22:18:23.751,12441,90,0
22:18:23.778,11582,94,0
22:18:23.805,8216,74,0
22:18:23.829,11201,68,0
22:18:23.857,10086,66,0
22:18:23.882,8145,73,0
22:18:23.910,9215,72,0
22:18:23.936,11598,77,0
22:18:23.961,12421,60,0
22:18:23.989,12464,83,0
22:18:24.016,10436,99,0
22:18:24.031,10998,88,0
22:18:24.048,9423,77,0
22:18:24.064,9586,77,0
22:18:24.092,8110,64,0
22:18:24.110,10586,98,0
22:18:24.122,12211,56,0
22:18:24.133,9591,90,0
22:18:24.144,9773,61,0
22:18:24.160,9213,99,0
22:18:24.176,11258,50,0
22:18:24.191,10083,61,0
22:18:24.208,11373,92,0
22:18:24.224,12224,77,0
22:18:24.240,12122,93,0
22:18:24.256,10807,87,0
22:18:24.272,9414,82,0
22:18:24.289,8264,84,0
22:18:24.317,8627,88,0
22:18:24.344,11288,87,0
22:18:24.361,9063,54,0
22:18:24.375,11593,59,0
22:18:24.391,8999,100,0
22:18:24.407,8587,90,0
22:18:24.424,11359,99,0
22:18:24.452,9832,79,0
22:18:24.474,9192,92,0
22:18:24.491,6661,0,80
22:18:24.507,8296,95,0
22:18:24.524,12450,62,0
22:18:24.550,10717,62,0
22:18:24.577,11708,84,0
22:18:24.605,11545,64,0
22:18:24.630,10281,90,0
22:18:24.659,9170,94,0
22:18:24.685,10198,92,0
22:18:24.704,8765,63,0
22:18:24.719,10721,100,0
22:18:24.733,8825,65,0
22:18:24.749,5583,0,83
22:18:24.768,8391,98,0
22:18:24.790,9589,91,0
